"","Cluster","direction","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"298","down","down","GO:0031330","negative regulation of cellular catabolic process","14/441","255/18862",0.00282702606876486,0.0421587377503055,0.033213312273797,"GOLGA2/ROCK1/PLIN5/THRAP3/CDK5RAP3/TBC1D14/SDCBP/SLC11A1/PIK3CG/SORL1/CHMP4B/DHX34/USP7/STAT3",14
"299","down","down","GO:0042063","gliogenesis","15/441","283/18862",0.00284262818716788,0.0422384215499735,0.0332760884161287,"SYNE2/ITGB4/DAAM2/B4GALT5/NOTCH1/PTEN/TPPP/WDR1/DICER1/RELN/MAPK1/KRAS/MMP14/NFIB/STAT3",15
"300","down","down","GO:0022617","extracellular matrix disassembly","7/441","81/18862",0.00286088318779074,0.0422384215499735,0.0332760884161287,"CAPNS2/MMP8/ADAM8/CAPN1/SH3PXD2B/LCP1/MMP14",7
"301","down","down","GO:0043242","negative regulation of protein-containing complex disassembly","7/441","81/18862",0.00286088318779074,0.0422384215499735,0.0332760884161287,"FLII/SPTBN5/TMOD3/SPTBN4/APC/IRAK3/MAP1B",7
"302","down","down","GO:0007409","axonogenesis","21/441","460/18862",0.00287634205332486,0.0423260400164758,0.0333451156129609,"TAOK2/GRB10/B4GALT5/SPTBN5/NOTCH1/KIF5B/PLXNC1/PTEN/SEMA6B/VCL/ARHGAP4/NTNG2/SPTBN4/RELN/MAPK1/DNM2/ZSWIM6/NFIB/ZSWIM8/MAP1B/EPHB4",21
"303","down","down","GO:0051222","positive regulation of protein transport","16/441","312/18862",0.00290050378526043,0.0425407221838196,0.0335142455785172,"CEP131/TPR/ACSL4/FLNA/PRKCD/ADAM8/KIF5B/HCLS1/ITGB2/ADAM9/TMEM30A/ITGAM/STX4/MAPK1/SORL1/GPR27",16
"304","down","down","GO:0002313","mature B cell differentiation involved in immune response","4/441","26/18862",0.0029303552324264,0.0426427065203759,0.0335945904322256,"PLCG2/CR1/BCL3/DOCK11",4
"305","down","down","GO:0007033","vacuole organization","11/441","176/18862",0.00293055871291105,0.0426427065203759,0.0335945904322256,"RAB43/RAB20/RAB19/TRAPPC8/TCIRG1/TBC1D14/MFN2/CHMP4B/GABARAPL1/RALB/LYST",11
"306","down","down","GO:0033619","membrane protein proteolysis","6/441","61/18862",0.0029601848480104,0.0426427065203759,0.0335945904322256,"ROCK1/ADAM8/MYH9/ADAM9/ADAM17/NRDC",6
"307","down","down","GO:0046824","positive regulation of nucleocytoplasmic transport","6/441","61/18862",0.0029601848480104,0.0426427065203759,0.0335945904322256,"TPR/FLNA/NEDD4/PRKCD/HCLS1/MAPK1",6
"308","down","down","GO:0001503","ossification","19/441","401/18862",0.00299250966728652,0.0426427065203759,0.0335945904322256,"RRBP1/LTF/INTU/SFRP1/ALOX5/CEBPB/NOTCH1/SORT1/INPPL1/JAG1/TCIRG1/JUNB/HDAC4/MAPK1/VCAN/MMP14/ATP2B1/THBS3/CCDC47",19
"309","down","down","GO:0001711","endodermal cell fate commitment","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"PAF1/RTF1/CTR9",3
"310","down","down","GO:0006857","oligopeptide transport","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"SLC15A4/SLC15A3/ABCC5",3
"311","down","down","GO:0032042","mitochondrial DNA metabolic process","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"SESN2/PPARGC1A/TOP3A",3
"312","down","down","GO:0032354","response to follicle-stimulating hormone","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"NOTCH1/INHBA/PPARGC1A",3
"313","down","down","GO:0035723","interleukin-15-mediated signaling pathway","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"STAT5A/STAT5B/STAT3",3
"314","down","down","GO:0043201","response to leucine","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"SESN2/PPARGC1A/UBR2",3
"315","down","down","GO:0046831","regulation of RNA export from nucleus","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"TPR/NUP153/AKAP8L",3
"316","down","down","GO:0071350","cellular response to interleukin-15","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"STAT5A/STAT5B/STAT3",3
"317","down","down","GO:1902043","positive regulation of extrinsic apoptotic signaling pathway via death domain receptors","3/441","13/18862",0.00304867937946935,0.0426427065203759,0.0335945904322256,"SFRP1/PTEN/STK3",3
"318","down","down","GO:0071346","cellular response to interferon-gamma","11/441","177/18862",0.00306098635913589,0.0426427065203759,0.0335945904322256,"ARG1/RAB43/DAPK1/DAPK3/PRKCD/RAB20/KIF5B/ACTR2/STX4/HCK/STXBP3",11
"319","down","down","GO:0099504","synaptic vesicle cycle","11/441","177/18862",0.00306098635913589,0.0426427065203759,0.0335945904322256,"GAK/ROCK1/STX11/ITSN1/PTEN/ITSN2/AMPH/STX4/DNM2/STXBP5/AP3D1",11
"320","down","down","GO:0051169","nuclear transport","17/441","343/18862",0.00309105556405435,0.0429270341458048,0.0338185881777788,"TPR/FLNA/UPF2/AHCYL1/UPF1/NEDD4/PRKCD/NUP153/AKAP8L/PPP1R12A/HCLS1/DHX38/KPNA1/MAPK1/TNPO3/STAT3/THOC5",17
"321","down","down","GO:0051028","mRNA transport","10/441","152/18862",0.00310171784466158,0.0429409162045983,0.0338295246805851,"TPR/UPF2/BICD2/AHCTF1/UPF1/NUP153/AKAP8L/DHX38/MVP/THOC5",10
"322","down","down","GO:0022602","ovulation cycle process","5/441","43/18862",0.00316396210524756,0.0434286837214937,0.0342137955511128,"INHBA/HSPA5/PAM/PTX3/STAT5B",5
"323","down","down","GO:0043300","regulation of leukocyte degranulation","5/441","43/18862",0.00316396210524756,0.0434286837214937,0.0342137955511128,"ADGRE2/ITGB2/ITGAM/STX4/LAMP1",5
"324","down","down","GO:0002576","platelet degranulation","9/441","128/18862",0.00316672254728023,0.0434286837214937,0.0342137955511128,"FLNA/ACTN4/ORM2/VCL/WDR1/ORM1/TOR4A/APLP2/F5",9
"325","down","down","GO:0002573","myeloid leukocyte differentiation","12/441","204/18862",0.00317604010114434,0.0434286837214937,0.0342137955511128,"LTF/SFRP1/CEBPB/MYH9/HCLS1/INHBA/RIPK1/TCIRG1/JUNB/GAB3/LRRK1/THOC5",12
"326","down","down","GO:0031122","cytoplasmic microtubule organization","6/441","62/18862",0.00321404566861666,0.043679568658509,0.0344114466242363,"CCDC88B/SLK/CLIP1/VPS4B/TPPP/LIMK2",6
"327","down","down","GO:0070527","platelet aggregation","6/441","62/18862",0.00321404566861666,0.043679568658509,0.0344114466242363,"FLNA/PRKCD/MYH9/VCL/PIK3CG/STXBP3",6
"328","down","down","GO:1904029","regulation of cyclin-dependent protein kinase activity","8/441","105/18862",0.00323956210419709,0.0437851000249639,0.0344945858835165,"HEXIM1/CDKN2B/PTEN/CDK5RAP3/LATS2/APC/ADAM17/MAPRE3",8
"329","down","down","GO:0060828","regulation of canonical Wnt signaling pathway","15/441","287/18862",0.00324349481645339,0.0437851000249639,0.0344945858835165,"SFRP1/DAAM2/CSNK1G2/DAPK3/NOTCH1/IGFBP2/ARNTL/ANKRD6/KPNA1/LATS2/APC/STK3/CSNK1D/LRRK1/VCP",15
"330","down","down","GO:0046661","male sex differentiation","10/441","153/18862",0.00325136881373494,0.0437851000249639,0.0344945858835165,"SAFB2/FLNA/SFRP1/ARID4A/CTNNA1/INHBA/AGO4/MMP14/TMF1/STAT5B",10
"331","down","down","GO:0007369","gastrulation","11/441","179/18862",0.00333584499353821,0.0446520938291681,0.0351776171480916,"MMP8/ITGB4/SFRP1/INHBA/PRKAR1A/ITGB2/ZBTB17/PAF1/MMP14/RTF1/CTR9",11
"332","down","down","GO:0090316","positive regulation of intracellular protein transport","11/441","179/18862",0.00333584499353821,0.0446520938291681,0.0351776171480916,"CEP131/TPR/FLNA/PRKCD/KIF5B/HCLS1/ITGB2/TMEM30A/ITGAM/MAPK1/SORL1",11
"333","down","down","GO:0010818","T cell chemotaxis","4/441","27/18862",0.00337730245544848,0.0449363236886618,0.0354015378721136,"OXSR1/DEFA1/PIK3CG/ADAM17",4
"334","down","down","GO:0099623","regulation of cardiac muscle cell membrane repolarization","4/441","27/18862",0.00337730245544848,0.0449363236886618,0.0354015378721136,"FLNA/KCNQ1/WDR1/CACNA1D",4
"335","down","down","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","12/441","206/18862",0.00343674082107734,0.0455906752503514,0.035917046255784,"GOLGB1/GOLGA2/SPTBN5/TRAPPC8/SPTBN4/TRAPPC11/ARFGAP3/CSNK1D/SORL1/COPB2/F5/VCP",12
"336","down","down","GO:0008631","intrinsic apoptotic signaling pathway in response to oxidative stress","5/441","44/18862",0.00350228565084842,0.0463022486033473,0.0364776348606597,"PRKCD/MAP3K5/CYP1B1/NOL3/SOD2",5
"337","down","down","GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","7/441","84/18862",0.00351121912226103,0.0463022486033473,0.0364776348606597,"SFRP1/SORT1/RIPK1/PTEN/FAS/STX4/STK3",7
"338","down","down","GO:0061458","reproductive system development","19/441","408/18862",0.00361130853011663,0.0474812281296991,0.0374064533515039,"SAFB2/FLNA/SFRP1/PPP1R9B/CEBPB/ARID4A/CTNNA1/NOTCH1/INHBA/PTEN/JUNB/HSPA5/AGO4/MAPK1/STK3/PTX3/MMP14/TMF1/STAT5B",19
"339","down","down","GO:0009132","nucleoside diphosphate metabolic process","10/441","156/18862",0.00373506761498418,0.0486967306597785,0.038364045235308,"TPR/HK2/NUP153/HK3/NUDT16/PFKFB3/PFKFB4/HDAC4/ENTPD1/PPARGC1A",10
"340","down","down","GO:0034109","homotypic cell-cell adhesion","7/441","85/18862",0.00375122566096493,0.0486967306597785,0.038364045235308,"DSC2/FLNA/PRKCD/MYH9/VCL/PIK3CG/STXBP3",7
"341","down","down","GO:1901879","regulation of protein depolymerization","7/441","85/18862",0.00375122566096493,0.0486967306597785,0.038364045235308,"FLII/SPTBN5/TMOD3/WDR1/SPTBN4/APC/MAP1B",7
"342","down","down","GO:0006999","nuclear pore organization","3/441","14/18862",0.00381333534419507,0.0486967306597785,0.038364045235308,"TPR/AHCTF1/NUP153",3
"343","down","down","GO:0010889","regulation of sequestering of triglyceride","3/441","14/18862",0.00381333534419507,0.0486967306597785,0.038364045235308,"OSBPL11/PLIN5/PLIN3",3
"344","down","down","GO:0010896","regulation of triglyceride catabolic process","3/441","14/18862",0.00381333534419507,0.0486967306597785,0.038364045235308,"PLIN5/PIK3CG/SORL1",3
"345","down","down","GO:0038166","angiotensin-activated signaling pathway","3/441","14/18862",0.00381333534419507,0.0486967306597785,0.038364045235308,"ROCK2/ROCK1/AHCYL1",3
"346","down","down","GO:0060397","growth hormone receptor signaling pathway via JAK-STAT","3/441","14/18862",0.00381333534419507,0.0486967306597785,0.038364045235308,"STAT5A/STAT5B/STAT3",3
"347","down","down","GO:1903729","regulation of plasma membrane organization","3/441","14/18862",0.00381333534419507,0.0486967306597785,0.038364045235308,"PRKCD/MYH9/DNM2",3
"348","down","down","GO:2001138","regulation of phospholipid transport","3/441","14/18862",0.00381333534419507,0.0486967306597785,0.038364045235308,"PRKCD/TMEM30A/ABCA7",3
"349","down","down","GO:0002703","regulation of leukocyte mediated immunity","12/441","209/18862",0.00385993950591461,0.0488392066432267,0.0384762900410659,"ARG1/ADGRE2/PTPRC/CR1/KMT5B/IL18R1/ITGB2/SLC15A4/ITGAM/STX4/LAMP1/STAT5B",12
"350","down","down","GO:0051651","maintenance of location in cell","12/441","209/18862",0.00385993950591461,0.0488392066432267,0.0384762900410659,"TRPM2/HK2/SYNE1/PTPRC/PLCG2/LCN2/HSPA5/NOL3/SORL1/BCL3/ITPR2/AP3D1",12
"351","down","down","GO:0045601","regulation of endothelial cell differentiation","5/441","45/18862",0.00386581895708494,0.0488392066432267,0.0384762900410659,"ROCK2/ROCK1/NOTCH1/JAG1/VCL",5
"352","down","down","GO:0031440","regulation of mRNA 3'-end processing","4/441","28/18862",0.00386845201134469,0.0488392066432267,0.0384762900410659,"AHCYL1/RNF40/PAF1/CTR9",4
"353","up","up","GO:0045047","protein targeting to ER","33/411","120/18862",2.62798470651101e-27,7.9917014925e-24,7.64881864579259e-24,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/SEC61G/RPL12/SRPRB/RPS27/RPL10A/RPS29",33
"354","up","up","GO:0072599","establishment of protein localization to endoplasmic reticulum","33/411","124/18862",8.52418609435732e-27,9.17700284957596e-24,8.78326481215581e-24,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/SEC61G/RPL12/SRPRB/RPS27/RPL10A/RPS29",33
"355","up","up","GO:0006614","SRP-dependent cotranslational protein targeting to membrane","31/411","105/18862",9.05327476117326e-27,9.17700284957596e-24,8.78326481215581e-24,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/RPL12/RPS27/RPL10A/RPS29",31
"356","up","up","GO:0006613","cotranslational protein targeting to membrane","31/411","110/18862",4.45326446074101e-26,3.38559430627835e-23,3.24033585103918e-23,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/RPL12/RPS27/RPL10A/RPS29",31
"357","up","up","GO:0070972","protein localization to endoplasmic reticulum","34/411","152/18862",7.44994242361913e-25,4.22668408046793e-22,4.04533878485049e-22,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/UBAC2/RPS5/RPS10/RPS7/SEC61G/RPL12/SRPRB/RPS27/RPL10A/RPS29",34
"358","up","up","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","31/411","120/18862",8.3393964099992e-25,4.22668408046793e-22,4.04533878485049e-22,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/RPL12/RPS27/RPL10A/RPS29",31
"359","up","up","GO:0019083","viral transcription","35/411","180/18862",2.24195743529748e-23,9.7397036581995e-21,9.32182302044744e-21,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/LEF1/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/NUP88/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/RPL12/TARBP2/ZNF639/RPS27/RPL10A/RPS29",35
"360","up","up","GO:0000956","nuclear-transcribed mRNA catabolic process","37/411","208/18862",3.15913260152365e-23,1.20086528015418e-20,1.14934232147538e-20,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/PCID2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/EXOSC1/RPS10/DCPS/EXOSC7/RPS7/RPL12/EXOSC2/EXOSC8/RPS27/RPL10A/RPS29",37
"361","up","up","GO:0019080","viral gene expression","36/411","198/18862",5.77513022461879e-23,1.95135233478508e-20,1.8676298328738e-20,"RPL23A/EIF2D/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/LEF1/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/NUP88/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/RPL12/TARBP2/ZNF639/RPS27/RPL10A/RPS29",36
"362","up","up","GO:0022613","ribonucleoprotein complex biogenesis","52/411","473/18862",3.87960386108268e-22,1.17978753415524e-19,1.12916891325196e-19,"RPL23A/RMRP/EIF2D/RPS19/NPM3/SNU13/RPS15/RPL10/RPLP0P6/RPL14/RPL38/TEX10/RPUSD4/FBL/RPS2/NLE1/RPLP0/SNRPC/RPL7A/NSUN4/RPL3/RPL13A/C1QBP/WDR77/NUP88/MRPL22/METTL5/RRP15/NHP2/SNUPN/RPSA/RPS8/RPS5/EXOSC1/DIMT1/WDR74/EMG1/RPS10/GEMIN6/RSL1D1/EXOSC7/RPUSD2/RPS7/EIF3H/SNRPG/EXOSC2/TARBP2/STRAP/FDXACB1/EXOSC8/RPS27/RPL10A",52
"363","up","up","GO:0042254","ribosome biogenesis","42/411","307/18862",1.20832755230819e-21,3.34047644233564e-19,3.19715376280588e-19,"RPL23A/RMRP/RPS19/NPM3/SNU13/RPS15/RPL10/RPLP0P6/RPL14/RPL38/TEX10/RPUSD4/FBL/RPS2/NLE1/RPLP0/RPL7A/NSUN4/RPL3/C1QBP/NUP88/MRPL22/METTL5/RRP15/NHP2/RPSA/RPS8/RPS5/EXOSC1/DIMT1/WDR74/EMG1/RPS10/RSL1D1/EXOSC7/RPUSD2/RPS7/EXOSC2/FDXACB1/EXOSC8/RPS27/RPL10A",42
"364","up","up","GO:0006413","translational initiation","34/411","193/18862",2.75500281052371e-21,6.98163628900217e-19,6.68209015008601e-19,"RPL23A/EIF2D/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/METTL3/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/RPL12/EIF3H/RPS27/RPL10A/RPS29",34
"365","up","up","GO:0006612","protein targeting to membrane","34/411","211/18862",5.29275358041558e-20,1.23809720292645e-17,1.18497681375296e-17,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/ZDHHC4/RPSA/RPS8/RPL28/RPS5/RPS10/RPS7/SEC61G/RPL12/NACA2/RPS27/RPL10A/RPS29",34
"366","up","up","GO:0006605","protein targeting","46/411","441/18862",9.51525194655161e-19,2.06684865496168e-16,1.97817079941468e-16,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/PEX7/DNAJC19/IMMP1L/MPV17/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/NUDT7/RPL3/EPHX2/RPL13A/RPS11/RPL18/GOSR2/ECI2/ZDHHC4/RPSA/RPS8/GRPEL2/RPL28/RPS5/AP1S3/RPS10/RPS7/SEC61G/RPL12/NACA2/SRPRB/TYSND1/RPS27/RPL10A/RPS29",46
"367","up","up","GO:0006401","RNA catabolic process","43/411","414/18862",1.63147703788283e-17,3.3075477814678e-15,3.16563790157616e-15,"RPL23A/TBRG4/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/PSMB5/RPS2/RNASEH2B/PCID2/RPL22/RPS3/RPLP0/METTL3/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/EXOSC1/RPS10/DCPS/SLIRP/RNASEH2C/EXOSC7/RPS7/RPL12/EXOSC2/EXOSC8/RPS27/RPL10A/RPS29",43
"368","up","up","GO:0006402","mRNA catabolic process","40/411","375/18862",9.23278482590946e-17,1.75480616597442e-14,1.67951645023945e-14,"RPL23A/TBRG4/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/PSMB5/RPS2/PCID2/RPL22/RPS3/RPLP0/METTL3/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/RPSA/RPS8/RPL28/RPS5/EXOSC1/RPS10/DCPS/EXOSC7/RPS7/RPL12/EXOSC2/EXOSC8/RPS27/RPL10A/RPS29",40
"369","up","up","GO:0090150","establishment of protein localization to membrane","36/411","354/18862",1.51741973144513e-14,2.71439611960274e-12,2.5979353296878e-12,"RPL23A/RPS19/RPL18A/RPLP2/RPS15/RPL10/RPL37A/RPL4/RPL14/RPL38/RACK1/RPS2/RPL22/RPS3/RPLP0/RPL19/RPL36/RPL7A/RPL3/RPL13A/RPS11/RPL18/ZDHHC4/RPSA/RPS8/COX18/RPL28/RPS5/RPS10/RPS7/SEC61G/RPL12/NACA2/RPS27/RPL10A/RPS29",36
"370","up","up","GO:0006364","rRNA processing","29/411","228/18862",1.94640935786633e-14,3.28835047626194e-12,3.1472642540938e-12,"RMRP/RPS19/NPM3/SNU13/RPS15/RPL14/TEX10/RPUSD4/FBL/RPS2/RPL7A/NSUN4/METTL5/RRP15/NHP2/RPS8/EXOSC1/DIMT1/WDR74/EMG1/RSL1D1/EXOSC7/RPUSD2/RPS7/EXOSC2/FDXACB1/EXOSC8/RPS27/RPL10A",29
"371","up","up","GO:0034660","ncRNA metabolic process","42/411","492/18862",4.01515568078931e-14,6.4263623290949e-12,6.15064014259416e-12,"RMRP/RPS19/NPM3/SNU13/RPS15/RPL14/TEX10/RPUSD4/FBL/RPS2/METTL3/ELP6/YARS2/OSGEPL1/GATC/RPL7A/NSUN4/DTD2/URM1/LCMT2/METTL5/MARS2/RRP15/NHP2/RPS8/LAGE3/EXOSC1/BCDIN3D/DIMT1/WDR74/EMG1/FARSB/RSL1D1/EXOSC7/RPUSD2/RPS7/EXOSC2/TARBP2/FDXACB1/EXOSC8/RPS27/RPL10A",42
"372","up","up","GO:0016072","rRNA metabolic process","29/411","238/18862",6.00916963290675e-14,9.13694242683471e-12,8.74492317630903e-12,"RMRP/RPS19/NPM3/SNU13/RPS15/RPL14/TEX10/RPUSD4/FBL/RPS2/RPL7A/NSUN4/METTL5/RRP15/NHP2/RPS8/EXOSC1/DIMT1/WDR74/EMG1/RSL1D1/EXOSC7/RPUSD2/RPS7/EXOSC2/FDXACB1/EXOSC8/RPS27/RPL10A",29
"373","up","up","GO:0034470","ncRNA processing","37/411","400/18862",1.24905329564897e-13,1.80874812955644e-11,1.73114404133805e-11,"RMRP/RPS19/NPM3/SNU13/RPS15/RPL14/TEX10/RPUSD4/FBL/RPS2/METTL3/ELP6/OSGEPL1/RPL7A/NSUN4/URM1/LCMT2/METTL5/RRP15/NHP2/RPS8/LAGE3/EXOSC1/BCDIN3D/DIMT1/WDR74/EMG1/RSL1D1/EXOSC7/RPUSD2/RPS7/EXOSC2/TARBP2/FDXACB1/EXOSC8/RPS27/RPL10A",37
"374","up","up","GO:0042255","ribosome assembly","15/411","64/18862",5.54270807527671e-12,7.66153420768931e-10,7.33281714265077e-10,"RPL23A/RPS19/RPS15/RPL10/RPLP0P6/RPL38/NLE1/RPLP0/RPL3/C1QBP/MRPL22/RPSA/RPS5/RPS10/RPS27",15
"375","up","up","GO:0042273","ribosomal large subunit biogenesis","15/411","72/18862",3.42503583218065e-11,4.52849302854842e-09,4.33419866177551e-09,"RPL23A/SNU13/RPL10/RPLP0P6/RPL14/RPL38/NLE1/RPLP0/RPL7A/RPL3/RRP15/NHP2/WDR74/RSL1D1/RPL10A",15
"376","up","up","GO:0002181","cytoplasmic translation","16/411","102/18862",6.62297131803588e-10,8.39185657422796e-08,8.0318051291093e-08,"EIF2D/RPL18A/RPLP2/RPLP0P6/RPL38/RPL22/RPLP0/METTL3/RPL19/RPL36/RPL13A/RPL18/RPSA/EIF3H/RPL10A/RPS29",16
"377","up","up","GO:0022618","ribonucleoprotein complex assembly","23/411","224/18862",8.06288365998409e-10,9.80769168400465e-08,9.38689402941306e-08,"RPL23A/EIF2D/RPS19/RPS15/RPL10/RPLP0P6/RPL38/NLE1/RPLP0/SNRPC/RPL3/RPL13A/WDR77/SNUPN/RPSA/RPS5/RPS10/GEMIN6/EIF3H/SNRPG/TARBP2/STRAP/RPS27",23
"378","up","up","GO:0071826","ribonucleoprotein complex subunit organization","23/411","231/18862",1.47594197474451e-09,1.72628444046079e-07,1.65221844541238e-07,"RPL23A/EIF2D/RPS19/RPS15/RPL10/RPLP0P6/RPL38/NLE1/RPLP0/SNRPC/RPL3/RPL13A/WDR77/SNUPN/RPSA/RPS5/RPS10/GEMIN6/EIF3H/SNRPG/TARBP2/STRAP/RPS27",23
"379","up","up","GO:0002377","immunoglobulin production","21/411","198/18862",2.46660323030035e-09,2.77812608271976e-07,2.65893096755574e-07,"IGLV3-12/TRAV2/IGKV1-27/IGLV2-18/TRAV9-2/TMIGD2/IGLV2-14/CD28/IGKV3-15/IGKV3-20/IGKV1-5/TRAV40/TRAV38-2DV8/IGKV1-16/IGKV1-6/IGKC/NDFIP1/TRAV18/XCL1/CD40LG/TRAV19",21
"380","up","up","GO:0032543","mitochondrial translation","17/411","134/18862",5.56024444651202e-09,6.03882262922966e-07,5.77972777992697e-07,"RPUSD4/UQCC2/MRPS27/MRPL49/MRPL42/YARS2/MRPS14/GATC/MRPS18A/C1QBP/MRPL22/MRPL46/MRPL2/MRPL40/MRPL14/MRPL24/MRPS23",17
"381","up","up","GO:0140053","mitochondrial gene expression","18/411","165/18862",2.21718988037766e-08,2.32499118145809e-06,2.22523775653148e-06,"TBRG4/RPUSD4/UQCC2/MRPS27/MRPL49/MRPL42/YARS2/MRPS14/GATC/MRPS18A/C1QBP/MRPL22/MRPL46/MRPL2/MRPL40/MRPL14/MRPL24/MRPS23",18
"382","up","up","GO:0006415","translational termination","14/411","105/18862",6.60711453514286e-08,6.69741176712314e-06,6.41006024198948e-06,"MRPS27/MRPL49/MRPL42/MRPS14/MRPS18A/MTRFR/MRPL22/MRPL46/MRPL2/N6AMT1/MRPL40/MRPL14/MRPL24/MRPS23",14
"383","up","up","GO:0000154","rRNA modification","9/411","40/18862",1.52548935447e-07,1.49645584740106e-05,1.43225061633601e-05,"RPUSD4/FBL/NSUN4/METTL5/NHP2/DIMT1/EMG1/RPUSD2/FDXACB1",9
"384","up","up","GO:0000028","ribosomal small subunit assembly","7/411","21/18862",1.97961813414318e-07,1.88125585810294e-05,1.8005408358243e-05,"RPS19/RPS15/RPL38/RPSA/RPS5/RPS10/RPS27",7
"385","up","up","GO:0070125","mitochondrial translational elongation","12/411","88/18862",4.5012787597603e-07,4.14799657831244e-05,3.97002735908683e-05,"MRPS27/MRPL49/MRPL42/MRPS14/MRPS18A/MRPL22/MRPL46/MRPL2/MRPL40/MRPL14/MRPL24/MRPS23",12
"386","up","up","GO:0070126","mitochondrial translational termination","12/411","89/18862",5.10175647607902e-07,4.5630710128695e-05,4.36729308246393e-05,"MRPS27/MRPL49/MRPL42/MRPS14/MRPS18A/MRPL22/MRPL46/MRPL2/MRPL40/MRPL14/MRPL24/MRPS23",12
